dealer_id,service_id,vehicle_id,service_date,service_type,odometer,parts_cost,labour_cost,failure_code,repair_cost,dealer_name,city,region,capacity,rating
D0441,SVC0082545,VEH797547,2023-09-05,Wheel Alignment,242963,32604,751,FC102,33355,BMW_Jaipur_441,Jaipur,North,761,3.1
D0025,SVC0082552,VEH759813,2025-02-23,Tire Replacement,249927,10160,3606,FC104,13766,BMW_Pune_25,Pune,West,463,3.4
D0479,SVC0082559,VEH329821,2024-03-07,Wheel Alignment,294850,38664,13964,FC107,52628,BMW_Mumbai_479,Mumbai,West,294,4.9
D0113,SVC0082562,VEH367028,2023-02-14,Wheel Alignment,32861,15336,7397,FC105,22733,BMW_Chennai_113,Chennai,South,683,3.5
D0195,SVC0082563,VEH175668,2023-12-19,Brake Service,127681,30355,10397,FC107,40752,BMW_Jaipur_195,Jaipur,North,748,4.2
D0020,SVC0082565,VEH280102,2026-06-30,Oil Change,30686,22121,8881,FC104,31002,BMW_Kochi_20,Kochi,South,821,3.1
D0458,SVC0082567,VEH531941,2024-05-19,AC Repair,4352,26262,10699,FC105,36961,BMW_Jaipur_458,Jaipur,North,866,4.3
D0231,SVC0082568,VEH417936,2024-09-12,Tire Replacement,5440,17700,4282,FC107,21982,BMW_Bengaluru_231,Bengaluru,South,460,3.6
D0448,SVC0082569,VEH574202,2023-09-28,Oil Change,150348,34494,9407,FC108,43901,BMW_Mumbai_448,Mumbai,West,950,3.3
D0274,SVC0082574,VEH822800,2024-06-11,Engine Repair,264915,44738,6498,FC103,51236,BMW_Delhi_274,Delhi,North,766,3.5
D0094,SVC0082578,VEH875737,2026-01-14,Software Update,179927,20017,10902,FC102,30919,BMW_Bhubaneswar_94,Bhubaneswar,East,976,4.1
D0446,SVC0082580,VEH399243,2025-05-18,Engine Repair,10599,20444,14170,FC102,34614,BMW_Kolkata_446,Kolkata,East,652,4.8
D0150,SVC0082581,VEH457115,2023-05-11,Tire Replacement,179666,49007,4853,FC103,53860,BMW_Jaipur_150,Jaipur,North,205,3.7
D0216,SVC0082584,VEH859062,2025-01-14,Tire Replacement,116797,17306,8263,FC106,25569,BMW_Hyderabad_216,Hyderabad,South,861,4.7
D0467,SVC0082592,VEH662947,2026-03-24,Oil Change,124260,26453,14264,FC104,40717,BMW_Mumbai_467,Mumbai,West,604,3.2
D0233,SVC0082593,VEH187720,2023-12-28,Brake Service,175360,46564,678,FC104,47242,BMW_Bhubaneswar_233,Bhubaneswar,East,529,4.1
D0057,SVC0082595,VEH396930,2026-06-25,Oil Change,267043,32586,7829,FC104,40415,BMW_Gurugram_57,Gurugram,North,303,3.3
D0007,SVC0082597,VEH759662,2023-02-07,AC Repair,134680,1228,9427,FC103,10655,BMW_Bengaluru_7,Bengaluru,South,674,3.4
D0012,SVC0082598,VEH389875,2025-11-12,Oil Change,209836,48778,6400,FC105,55178,BMW_Pune_12,Pune,West,384,3.3
D0157,SVC0082600,VEH485259,2023-09-18,Battery Check,174678,38323,3158,FC101,41481,BMW_Ahmedabad_157,Ahmedabad,West,921,4.3
D0500,SVC0082601,VEH805372,2025-06-20,Tire Replacement,51678,674,5368,FC108,6042,BMW_Kolkata_500,Kolkata,East,987,4.3
D0471,SVC0082604,VEH833263,2023-08-21,Brake Service,129636,30258,14304,FC104,44562,BMW_Ahmedabad_471,Ahmedabad,West,701,4.5
D0415,SVC0082607,VEH867832,2023-10-30,Battery Check,219540,21738,12979,FC105,34717,BMW_Gurugram_415,Gurugram,North,798,4.6
D0088,SVC0082610,VEH519602,2025-10-01,Brake Service,52035,34825,14782,FC103,49607,BMW_Chennai_88,Chennai,South,162,3.8
D0400,SVC0082611,VEH653566,2024-09-16,Tire Replacement,3617,34554,3459,FC101,38013,BMW_Mumbai_400,Mumbai,West,446,4.2
D0443,SVC0082612,VEH782982,2025-05-30,Software Update,53976,26340,13135,FC105,39475,BMW_Pune_443,Pune,West,849,3.3
D0249,SVC0082616,VEH294767,2023-03-12,AC Repair,236366,20271,3894,FC107,24165,BMW_Chandigarh_249,Chandigarh,North,652,3.1
D0001,SVC0082617,VEH574170,2023-04-22,Brake Service,193882,46844,3197,FC108,50041,BMW_Jaipur_1,Jaipur,North,214,3.1
D0421,SVC0082621,VEH627553,2025-05-12,AC Repair,205896,22733,4269,FC102,27002,BMW_Bengaluru_421,Bengaluru,South,923,3.9
D0044,SVC0082628,VEH778970,2023-05-04,AC Repair,293968,8978,13361,FC107,22339,BMW_Hyderabad_44,Hyderabad,South,742,3.3
D0379,SVC0082629,VEH675591,2023-12-27,Tire Replacement,38557,48805,10639,FC103,59444,BMW_Mumbai_379,Mumbai,West,891,4.6
D0211,SVC0082630,VEH207066,2026-01-20,AC Repair,212995,42691,7113,FC106,49804,BMW_Surat_211,Surat,West,783,4.1
D0359,SVC0082632,VEH259816,2023-11-19,Battery Check,210436,22536,6502,NONE,29038,BMW_Kolkata_359,Kolkata,East,513,4.7
D0361,SVC0082633,VEH421556,2023-05-19,Engine Repair,48718,26378,11768,FC101,38146,BMW_Delhi_361,Delhi,North,573,3.8
D0170,SVC0082639,VEH372273,2024-02-02,Brake Service,288894,31234,8851,FC107,40085,BMW_Mumbai_170,Mumbai,West,282,4.2
D0404,SVC0082640,VEH267314,2024-01-13,Engine Repair,97283,30749,8487,FC104,39236,BMW_Jaipur_404,Jaipur,North,835,4.8
D0302,SVC0082643,VEH662977,2024-08-06,Wheel Alignment,14603,561,10109,FC102,10670,BMW_Mumbai_302,Mumbai,West,202,4.7
D0123,SVC0082651,VEH737513,2024-07-15,Battery Check,89176,33272,13988,FC102,47260,BMW_Kochi_123,Kochi,South,618,3.5
D0320,SVC0082656,VEH840224,2025-10-18,Oil Change,114856,12504,12519,FC108,25023,BMW_Surat_320,Surat,West,553,3.6
D0403,SVC0082659,VEH556467,2023-05-18,Battery Check,57157,28184,3439,FC103,31623,BMW_Delhi_403,Delhi,North,489,4.9
D0171,SVC0082660,VEH806822,2026-02-16,Oil Change,108524,9580,14850,FC101,24430,BMW_Mumbai_171,Mumbai,West,139,3.2
D0476,SVC0082661,VEH358827,2023-01-09,Engine Repair,84656,32387,12236,FC105,44623,BMW_Kochi_476,Kochi,South,975,3.7
D0014,SVC0082663,VEH206446,2025-03-11,Software Update,40114,2518,2023,NONE,4541,BMW_Ahmedabad_14,Ahmedabad,West,199,3.7
D0491,SVC0082664,VEH971385,2024-04-26,Wheel Alignment,140958,23150,5154,FC105,28304,BMW_Chennai_491,Chennai,South,776,4.7
D0054,SVC0082666,VEH819625,2025-09-22,AC Repair,1567,32147,773,FC106,32920,BMW_Mumbai_54,Mumbai,West,612,4.5
D0261,SVC0082672,VEH458169,2023-10-20,Battery Check,44102,44141,7506,FC103,51647,BMW_Patna_261,Patna,East,484,3.8
D0489,SVC0082674,VEH323582,2025-01-05,Brake Service,56315,13676,1744,FC101,15420,BMW_Bhubaneswar_489,Bhubaneswar,East,248,5.0
D0448,SVC0082679,VEH241846,2024-10-09,Wheel Alignment,107501,8593,1200,FC101,9793,BMW_Mumbai_448,Mumbai,West,950,3.3
D0116,SVC0082682,VEH467301,2024-07-18,Brake Service,187998,5312,14451,FC107,19763,BMW_Delhi_116,Delhi,North,423,4.9
D0236,SVC0082683,VEH313701,2024-01-16,Engine Repair,116325,1973,8532,FC107,10505,BMW_Mumbai_236,Mumbai,West,546,4.0
D0051,SVC0082684,VEH350865,2025-04-04,Oil Change,18097,32303,7654,FC101,39957,BMW_Kolkata_51,Kolkata,East,756,3.7
D0329,SVC0082687,VEH596980,2025-07-13,Wheel Alignment,254134,12140,11137,FC106,23277,BMW_Kochi_329,Kochi,South,395,4.4
D0325,SVC0082691,VEH153930,2023-06-21,Wheel Alignment,65342,48430,958,FC104,49388,BMW_Jaipur_325,Jaipur,North,183,3.3
D0092,SVC0082693,VEH778607,2023-06-14,Wheel Alignment,7003,43533,6078,FC108,49611,BMW_Mumbai_92,Mumbai,West,573,3.5
D0104,SVC0082694,VEH347117,2023-04-07,Tire Replacement,100095,42041,12732,FC107,54773,BMW_Delhi_104,Delhi,North,777,4.4
D0078,SVC0082695,VEH590431,2026-05-02,Engine Repair,237343,48423,5285,FC101,53708,BMW_Chennai_78,Chennai,South,132,4.7
D0379,SVC0082702,VEH905982,2026-02-13,Engine Repair,249418,11981,10945,NONE,22926,BMW_Mumbai_379,Mumbai,West,891,4.6
D0175,SVC0082705,VEH589880,2025-09-18,Tire Replacement,123471,22728,3042,FC106,25770,BMW_Gurugram_175,Gurugram,North,294,3.5
D0366,SVC0082715,VEH338198,2025-05-13,Wheel Alignment,67300,539,2408,FC106,2947,BMW_Surat_366,Surat,West,815,4.0
D0089,SVC0082716,VEH126017,2023-08-29,Brake Service,249908,2557,5281,FC107,7838,BMW_Pune_89,Pune,West,919,4.7
D0365,SVC0082718,VEH309399,2026-03-07,Oil Change,135133,24187,11795,FC102,35982,BMW_Delhi_365,Delhi,North,234,4.9
D0456,SVC0082722,VEH703333,2025-05-17,Software Update,46798,36796,13374,FC102,50170,BMW_Kolkata_456,Kolkata,East,504,3.0
D0051,SVC0082725,VEH384801,2025-04-02,Brake Service,145773,26654,14998,FC107,41652,BMW_Kolkata_51,Kolkata,East,756,3.7
D0175,SVC0082726,VEH566657,2023-01-09,Brake Service,174970,575,13901,FC107,14476,BMW_Gurugram_175,Gurugram,North,294,3.5
D0371,SVC0082732,VEH173346,2024-10-27,Battery Check,206935,3306,5897,NONE,9203,BMW_Patna_371,Patna,East,216,3.9
D0086,SVC0082735,VEH195880,2023-11-30,Wheel Alignment,133969,9997,11375,FC103,21372,BMW_Surat_86,Surat,West,984,4.5
D0220,SVC0082739,VEH337819,2024-06-12,Engine Repair,250947,44209,13588,FC103,57797,BMW_Kochi_220,Kochi,South,381,3.9
D0186,SVC0082741,VEH404799,2025-10-26,AC Repair,51647,35911,1065,FC102,36976,BMW_Ahmedabad_186,Ahmedabad,West,793,4.5
D0163,SVC0082744,VEH927955,2025-08-16,Wheel Alignment,148876,2502,1290,FC106,3792,BMW_Bhubaneswar_163,Bhubaneswar,East,914,4.7
D0117,SVC0082747,VEH265552,2025-07-11,Engine Repair,228668,48285,11525,FC107,59810,BMW_Kochi_117,Kochi,South,785,4.4
D0137,SVC0082749,VEH532278,2024-10-19,AC Repair,196134,21014,12470,FC103,33484,BMW_Patna_137,Patna,East,966,3.1
D0376,SVC0082755,VEH417333,2025-01-24,Brake Service,262415,42398,7183,FC102,49581,BMW_Delhi_376,Delhi,North,248,3.8
D0314,SVC0082756,VEH322577,2023-01-17,Brake Service,86967,29309,2237,FC108,31546,BMW_Jaipur_314,Jaipur,North,802,3.1
D0351,SVC0082761,VEH130779,2024-07-18,Brake Service,240340,15627,14249,FC103,29876,BMW_Gurugram_351,Gurugram,North,546,4.3
D0412,SVC0082764,VEH784867,2026-03-19,Engine Repair,183414,41704,7507,FC106,49211,BMW_Bengaluru_412,Bengaluru,South,432,4.6
D0430,SVC0082765,VEH426297,2025-08-08,Software Update,214743,20615,2896,FC106,23511,BMW_Mumbai_430,Mumbai,West,122,5.0
D0069,SVC0082766,VEH825007,2023-03-04,Software Update,163124,25046,14912,FC101,39958,BMW_Gurugram_69,Gurugram,North,533,4.9
D0052,SVC0082768,VEH223206,2024-04-06,Engine Repair,180783,37926,625,FC106,38551,BMW_Mumbai_52,Mumbai,West,545,3.3
D0267,SVC0082769,VEH358750,2023-10-16,AC Repair,85183,2888,8849,FC106,11737,BMW_Kolkata_267,Kolkata,East,142,3.7
D0150,SVC0082770,VEH179769,2023-04-12,Engine Repair,82490,33464,4721,FC107,38185,BMW_Jaipur_150,Jaipur,North,205,3.7
D0345,SVC0082772,VEH960839,2026-04-08,Engine Repair,249044,26899,14476,FC107,41375,BMW_Kochi_345,Kochi,South,790,4.7
D0382,SVC0082774,VEH771710,2023-12-26,Brake Service,51498,15479,5419,FC103,20898,BMW_Mumbai_382,Mumbai,West,843,3.6
D0374,SVC0082776,VEH305505,2026-01-19,Tire Replacement,2446,20323,3310,FC103,23633,BMW_Chandigarh_374,Chandigarh,North,379,3.8
D0377,SVC0082781,VEH620239,2026-05-01,Tire Replacement,200382,16867,4656,FC106,21523,BMW_Patna_377,Patna,East,713,4.0
D0250,SVC0082782,VEH192231,2026-04-16,Battery Check,233603,27009,4525,FC101,31534,BMW_Pune_250,Pune,West,329,4.3
D0451,SVC0082785,VEH420992,2026-05-03,Engine Repair,135143,19763,4834,NONE,24597,BMW_Pune_451,Pune,West,923,3.2
D0424,SVC0082791,VEH883169,2025-11-20,AC Repair,20964,2179,11248,FC106,13427,BMW_Gurugram_424,Gurugram,North,406,4.3
D0021,SVC0082794,VEH276962,2025-03-08,Tire Replacement,50107,9910,9909,FC104,19819,BMW_Jaipur_21,Jaipur,North,333,4.5
D0353,SVC0082796,VEH640056,2025-12-26,Oil Change,180454,25076,2118,FC103,27194,BMW_Ahmedabad_353,Ahmedabad,West,441,3.6
D0295,SVC0082798,VEH769947,2025-10-09,Oil Change,170597,18968,2667,NONE,21635,BMW_Pune_295,Pune,West,819,3.9
D0445,SVC0082800,VEH322867,2023-04-19,Brake Service,225106,45336,3347,FC103,48683,BMW_Ahmedabad_445,Ahmedabad,West,279,3.4
D0145,SVC0082808,VEH792006,2023-12-17,Tire Replacement,119121,1068,11498,FC101,12566,BMW_Bhubaneswar_145,Bhubaneswar,East,478,4.2
D0121,SVC0082809,VEH436587,2025-08-21,Wheel Alignment,184840,49368,1398,FC108,50766,BMW_Bengaluru_121,Bengaluru,South,569,4.2
D0324,SVC0082811,VEH296048,2024-02-22,Engine Repair,4728,43175,10455,FC106,53630,BMW_Kochi_324,Kochi,South,740,3.4
D0089,SVC0082815,VEH568560,2023-11-04,AC Repair,140221,39238,1919,FC102,41157,BMW_Pune_89,Pune,West,919,4.7
D0365,SVC0082822,VEH725044,2026-01-30,Wheel Alignment,73136,24817,4922,FC104,29739,BMW_Delhi_365,Delhi,North,234,4.9
D0384,SVC0082824,VEH526067,2023-01-17,Brake Service,210845,21017,8097,FC104,29114,BMW_Surat_384,Surat,West,986,3.3
D0213,SVC0082827,VEH578230,2026-06-27,AC Repair,129227,36825,10468,NONE,47293,BMW_Kolkata_213,Kolkata,East,553,4.2
D0003,SVC0082830,VEH351556,2024-03-13,Software Update,249683,26231,1272,FC102,27503,BMW_Chandigarh_3,Chandigarh,North,204,4.4
D0369,SVC0082831,VEH772456,2024-03-28,Engine Repair,167921,34170,6835,FC105,41005,BMW_Delhi_369,Delhi,North,114,4.1
D0080,SVC0082838,VEH620301,2026-05-18,Wheel Alignment,81809,2416,11623,FC108,14039,BMW_Jaipur_80,Jaipur,North,597,3.4
D0466,SVC0082841,VEH506388,2025-12-31,Tire Replacement,271224,11756,7649,FC105,19405,BMW_Hyderabad_466,Hyderabad,South,146,4.9
D0224,SVC0082842,VEH408491,2023-07-04,Oil Change,93752,27659,1530,NONE,29189,BMW_Ahmedabad_224,Ahmedabad,West,810,3.3
D0245,SVC0082848,VEH305813,2026-01-27,Battery Check,6599,1503,4082,FC106,5585,BMW_Kochi_245,Kochi,South,565,3.7
D0371,SVC0082857,VEH263120,2025-06-12,Oil Change,115808,39880,11632,FC105,51512,BMW_Patna_371,Patna,East,216,3.9
D0450,SVC0082858,VEH423140,2024-06-05,Software Update,149490,33378,9783,FC108,43161,BMW_Kolkata_450,Kolkata,East,402,4.5
D0275,SVC0082859,VEH373982,2023-08-15,AC Repair,227010,30232,6690,FC102,36922,BMW_Kolkata_275,Kolkata,East,651,4.5
D0069,SVC0082860,VEH582574,2023-10-12,Oil Change,228938,31270,9987,FC103,41257,BMW_Gurugram_69,Gurugram,North,533,4.9
D0044,SVC0082861,VEH627472,2025-04-06,Oil Change,254262,33254,10214,FC108,43468,BMW_Hyderabad_44,Hyderabad,South,742,3.3
D0397,SVC0082862,VEH314299,2024-05-16,Engine Repair,144024,7688,9233,FC106,16921,BMW_Patna_397,Patna,East,567,3.0
D0332,SVC0082876,VEH382426,2024-11-25,Oil Change,170402,8468,1868,FC106,10336,BMW_Kolkata_332,Kolkata,East,910,4.3
D0420,SVC0082878,VEH220614,2023-10-03,Oil Change,208474,38101,12886,FC103,50987,BMW_Mumbai_420,Mumbai,West,570,3.5
D0313,SVC0082882,VEH808587,2026-05-22,Wheel Alignment,133518,9301,5693,FC107,14994,BMW_Ahmedabad_313,Ahmedabad,West,603,3.1
D0099,SVC0082888,VEH516144,2025-03-28,Battery Check,127209,36423,12460,FC102,48883,BMW_Kochi_99,Kochi,South,985,3.8
D0391,SVC0082891,VEH533493,2025-04-18,Battery Check,7704,6581,5128,FC102,11709,BMW_Chandigarh_391,Chandigarh,North,930,3.8
D0091,SVC0082892,VEH412046,2024-07-01,AC Repair,9295,21029,360,FC104,21389,BMW_Surat_91,Surat,West,243,3.8
D0117,SVC0082901,VEH817448,2025-02-25,AC Repair,118955,12607,12803,NONE,25410,BMW_Kochi_117,Kochi,South,785,4.4
D0131,SVC0082903,VEH398740,2025-01-23,Tire Replacement,272932,8473,6288,FC101,14761,BMW_Patna_131,Patna,East,237,3.5
D0267,SVC0082904,VEH312545,2023-12-12,Wheel Alignment,212430,34995,11265,FC106,46260,BMW_Kolkata_267,Kolkata,East,142,3.7
D0389,SVC0082905,VEH506343,2026-05-20,Tire Replacement,37465,32444,12425,FC101,44869,BMW_Kochi_389,Kochi,South,976,4.6
D0252,SVC0082912,VEH740891,2026-05-13,Brake Service,129469,24884,13223,FC107,38107,BMW_Bengaluru_252,Bengaluru,South,353,3.4
D0360,SVC0082914,VEH602021,2023-05-13,Battery Check,299621,19696,9352,FC104,29048,BMW_Bhubaneswar_360,Bhubaneswar,East,101,4.3
D0167,SVC0082922,VEH505170,2026-04-06,Battery Check,111648,1156,9860,FC104,11016,BMW_Jaipur_167,Jaipur,North,621,3.8
D0086,SVC0082923,VEH724802,2025-05-20,Engine Repair,119677,25194,10363,FC108,35557,BMW_Surat_86,Surat,West,984,4.5
D0358,SVC0082927,VEH303930,2025-04-21,AC Repair,283638,33397,14219,NONE,47616,BMW_Pune_358,Pune,West,358,3.6
D0147,SVC0082929,VEH926219,2024-10-18,Engine Repair,31918,15022,9041,FC108,24063,BMW_Mumbai_147,Mumbai,West,473,4.8
D0021,SVC0082932,VEH343756,2026-06-16,Wheel Alignment,209228,47014,6154,FC102,53168,BMW_Jaipur_21,Jaipur,North,333,4.5
D0476,SVC0082935,VEH239032,2025-07-05,Wheel Alignment,97786,46624,12438,FC104,59062,BMW_Kochi_476,Kochi,South,975,3.7
D0419,SVC0082937,VEH744925,2023-07-25,Software Update,215405,6914,4514,NONE,11428,BMW_Hyderabad_419,Hyderabad,South,337,3.9
D0059,SVC0082939,VEH688190,2025-12-21,Oil Change,2571,39374,8572,FC105,47946,BMW_Kolkata_59,Kolkata,East,643,4.8
D0486,SVC0082940,VEH872432,2023-03-05,Software Update,236943,27434,1768,FC101,29202,BMW_Gurugram_486,Gurugram,North,321,4.6
D0482,SVC0082943,VEH676872,2024-03-02,Oil Change,264387,46287,1263,FC107,47550,BMW_Gurugram_482,Gurugram,North,121,3.1
D0055,SVC0082944,VEH241387,2024-06-03,Wheel Alignment,258649,33942,13211,FC107,47153,BMW_Delhi_55,Delhi,North,208,4.7
D0137,SVC0082945,VEH951216,2025-05-23,AC Repair,275833,8593,6994,FC106,15587,BMW_Patna_137,Patna,East,966,3.1
D0270,SVC0082947,VEH970172,2025-02-13,AC Repair,89253,17262,6140,FC107,23402,BMW_Bhubaneswar_270,Bhubaneswar,East,530,4.6
D0410,SVC0082948,VEH574172,2025-12-08,Engine Repair,138337,21449,7759,FC108,29208,BMW_Bhubaneswar_410,Bhubaneswar,East,202,3.9
D0085,SVC0082950,VEH279322,2025-11-15,Brake Service,215324,46311,11785,FC107,58096,BMW_Ahmedabad_85,Ahmedabad,West,462,3.8
D0446,SVC0082957,VEH694199,2026-05-28,AC Repair,237589,41601,10544,NONE,52145,BMW_Kolkata_446,Kolkata,East,652,4.8
D0146,SVC0082962,VEH732201,2025-03-27,Wheel Alignment,108415,34088,7901,FC107,41989,BMW_Hyderabad_146,Hyderabad,South,540,3.3
D0376,SVC0082964,VEH753358,2025-06-08,Brake Service,261634,29305,14606,FC103,43911,BMW_Delhi_376,Delhi,North,248,3.8
D0049,SVC0082965,VEH198589,2024-05-02,Tire Replacement,31225,3573,6559,FC105,10132,BMW_Jaipur_49,Jaipur,North,838,3.2
D0405,SVC0082968,VEH468925,2024-12-24,Software Update,92714,40076,8409,FC102,48485,BMW_Surat_405,Surat,West,993,4.1
D0259,SVC0082970,VEH423166,2023-10-12,Wheel Alignment,110658,27078,7478,FC106,34556,BMW_Hyderabad_259,Hyderabad,South,418,3.2
D0217,SVC0082972,VEH581988,2023-04-01,Tire Replacement,111609,18485,1407,FC107,19892,BMW_Surat_217,Surat,West,365,4.5
D0303,SVC0082973,VEH471915,2024-07-13,Wheel Alignment,177220,33927,7162,FC108,41089,BMW_Mumbai_303,Mumbai,West,332,3.7
D0428,SVC0082974,VEH542991,2025-04-25,Software Update,75162,35557,9487,FC107,45044,BMW_Kochi_428,Kochi,South,490,4.1
D0017,SVC0082975,VEH229166,2026-04-22,Brake Service,93898,36138,7805,FC105,43943,BMW_Chennai_17,Chennai,South,487,3.2
D0081,SVC0082977,VEH874914,2025-04-30,Oil Change,161386,6960,14282,FC108,21242,BMW_Hyderabad_81,Hyderabad,South,840,4.9
D0184,SVC0082978,VEH143637,2026-01-31,Battery Check,277811,18729,578,NONE,19307,BMW_Chandigarh_184,Chandigarh,North,402,4.1
D0283,SVC0082980,VEH319007,2024-01-04,Engine Repair,235499,21641,7924,FC105,29565,BMW_Kochi_283,Kochi,South,463,4.6
D0090,SVC0082982,VEH396916,2026-06-21,Battery Check,111653,42396,2574,FC108,44970,BMW_Kochi_90,Kochi,South,296,3.4
D0130,SVC0082984,VEH442129,2026-01-13,Wheel Alignment,172840,29749,1486,FC103,31235,BMW_Patna_130,Patna,East,779,3.2
D0080,SVC0082985,VEH824617,2024-01-30,AC Repair,177433,31140,9429,FC107,40569,BMW_Jaipur_80,Jaipur,North,597,3.4
D0446,SVC0082986,VEH257531,2024-05-04,Battery Check,88897,26400,12605,FC108,39005,BMW_Kolkata_446,Kolkata,East,652,4.8
D0227,SVC0082991,VEH640472,2025-07-02,Engine Repair,242251,29414,5899,FC106,35313,BMW_Bengaluru_227,Bengaluru,South,311,4.7
D0006,SVC0082992,VEH292858,2023-10-18,Battery Check,289009,11822,10936,FC102,22758,BMW_Kochi_6,Kochi,South,338,4.0
D0357,SVC0082993,VEH981515,2026-06-03,Battery Check,120823,12924,4123,FC107,17047,BMW_Delhi_357,Delhi,North,137,3.9
D0449,SVC0082994,VEH265350,2026-05-30,Brake Service,111293,42801,1054,FC105,43855,BMW_Patna_449,Patna,East,944,4.9
D0185,SVC0082999,VEH845215,2025-01-01,Battery Check,176555,11038,2758,NONE,13796,BMW_Kochi_185,Kochi,South,530,4.3
D0468,SVC0083002,VEH421754,2026-05-02,Oil Change,272075,7222,4020,FC103,11242,BMW_Kochi_468,Kochi,South,650,3.3
D0139,SVC0083003,VEH916501,2023-11-22,Wheel Alignment,273786,38931,12265,FC105,51196,BMW_Bengaluru_139,Bengaluru,South,103,3.7
D0232,SVC0083005,VEH889917,2025-09-26,AC Repair,184444,18578,825,FC106,19403,BMW_Ahmedabad_232,Ahmedabad,West,973,4.8
D0468,SVC0083006,VEH111296,2023-11-15,Battery Check,116747,10801,8057,FC107,18858,BMW_Kochi_468,Kochi,South,650,3.3
D0013,SVC0083014,VEH277967,2024-06-14,Engine Repair,73091,43915,12127,FC102,56042,BMW_Kolkata_13,Kolkata,East,444,3.2
D0154,SVC0083025,VEH629196,2024-12-19,Battery Check,230171,21647,1473,FC101,23120,BMW_Kolkata_154,Kolkata,East,930,3.4
D0150,SVC0083028,VEH145388,2024-04-23,Engine Repair,5709,42090,10278,FC107,52368,BMW_Jaipur_150,Jaipur,North,205,3.7
D0330,SVC0083029,VEH544134,2024-02-17,Software Update,213160,22235,4973,FC107,27208,BMW_Chandigarh_330,Chandigarh,North,980,3.9
D0144,SVC0083032,VEH300519,2025-02-05,Brake Service,121507,15650,653,FC104,16303,BMW_Chandigarh_144,Chandigarh,North,252,4.1
D0063,SVC0083034,VEH953494,2026-05-08,Tire Replacement,201277,23911,2371,FC104,26282,BMW_Bengaluru_63,Bengaluru,South,346,4.8
D0170,SVC0083035,VEH837625,2025-01-19,Battery Check,63724,28402,1638,FC106,30040,BMW_Mumbai_170,Mumbai,West,282,4.2
D0417,SVC0083036,VEH907685,2025-05-07,Oil Change,122576,27930,6220,NONE,34150,BMW_Bhubaneswar_417,Bhubaneswar,East,491,4.2
D0397,SVC0083037,VEH333384,2023-08-24,Wheel Alignment,248672,49076,12743,FC104,61819,BMW_Patna_397,Patna,East,567,3.0
D0302,SVC0083038,VEH399476,2023-05-12,AC Repair,66136,47646,1324,FC103,48970,BMW_Mumbai_302,Mumbai,West,202,4.7
D0397,SVC0083040,VEH884796,2023-03-15,AC Repair,111743,10500,2277,FC104,12777,BMW_Patna_397,Patna,East,567,3.0
D0123,SVC0083042,VEH872496,2024-10-25,Engine Repair,70431,26220,13343,FC105,39563,BMW_Kochi_123,Kochi,South,618,3.5
D0174,SVC0083047,VEH870103,2024-09-29,Software Update,250026,23574,2650,FC102,26224,BMW_Delhi_174,Delhi,North,218,3.8
D0126,SVC0083048,VEH174649,2023-11-25,Battery Check,296743,23567,1053,FC104,24620,BMW_Hyderabad_126,Hyderabad,South,548,4.7
D0256,SVC0083057,VEH983927,2025-06-20,Brake Service,208378,27706,1179,FC107,28885,BMW_Mumbai_256,Mumbai,West,885,3.7
D0085,SVC0083061,VEH653819,2025-09-20,Battery Check,187690,31581,3293,FC105,34874,BMW_Ahmedabad_85,Ahmedabad,West,462,3.8
D0384,SVC0083063,VEH954779,2025-07-02,Engine Repair,254453,24111,10984,FC104,35095,BMW_Surat_384,Surat,West,986,3.3
D0164,SVC0083065,VEH769444,2026-03-21,Engine Repair,141024,37880,6580,FC106,44460,BMW_Kochi_164,Kochi,South,124,4.3
D0246,SVC0083069,VEH836342,2025-11-14,Tire Replacement,244175,42863,6265,FC106,49128,BMW_Kolkata_246,Kolkata,East,1000,3.8
D0417,SVC0083079,VEH587270,2026-01-26,Battery Check,32112,47265,4318,FC108,51583,BMW_Bhubaneswar_417,Bhubaneswar,East,491,4.2
D0197,SVC0083080,VEH259855,2024-05-14,Engine Repair,195435,40032,9941,FC102,49973,BMW_Kochi_197,Kochi,South,788,3.6
D0012,SVC0083082,VEH306571,2023-05-24,Software Update,44961,5702,8461,FC102,14163,BMW_Pune_12,Pune,West,384,3.3
D0124,SVC0083083,VEH147930,2026-06-13,Brake Service,180020,14033,3321,FC107,17354,BMW_Patna_124,Patna,East,457,4.8
D0014,SVC0083086,VEH354303,2025-04-18,Oil Change,74696,23614,13982,FC107,37596,BMW_Ahmedabad_14,Ahmedabad,West,199,3.7
D0348,SVC0083088,VEH871725,2023-12-13,Software Update,241264,23152,8246,FC107,31398,BMW_Gurugram_348,Gurugram,North,141,4.5
D0425,SVC0083094,VEH667219,2023-09-20,Tire Replacement,151954,10516,3588,FC103,14104,BMW_Ahmedabad_425,Ahmedabad,West,806,3.5
