service_id,vehicle_id,dealer_id,service_date,service_type,odometer,parts_cost,labour_cost,failure_code,repair_cost
SVC0024411,VEH571485,D0409,2026-06-17,Engine Repair,94211,13330,12293,FC108,25623
SVC0024418,VEH671052,D0492,2026-03-28,AC Repair,277620,16509,14969,FC101,31478
SVC0024419,VEH854117,D0427,2025-11-29,Brake Service,7434,13740,4708,FC108,18448
SVC0024422,VEH522346,D0487,2023-01-04,Battery Check,53496,35071,2749,FC104,37820
SVC0024423,VEH813813,D0204,2023-04-27,Engine Repair,256731,41663,11866,FC104,53529
SVC0024426,VEH601556,D0447,2023-02-09,Battery Check,241668,36577,3411,FC104,39988
SVC0024427,VEH834120,D0258,2024-07-27,Wheel Alignment,78791,48373,13435,FC102,61808
SVC0024428,VEH164056,D0438,2025-03-17,Brake Service,246286,38678,8692,FC103,47370
SVC0024432,VEH524762,D0495,2023-10-22,Oil Change,201892,2221,2147,FC108,4368
SVC0024433,VEH643453,D0427,2024-09-14,AC Repair,239309,48678,13911,FC105,62589
SVC0024438,VEH116212,D0435,2025-05-08,Battery Check,72579,45526,4134,FC103,49660
SVC0024449,VEH289214,D0139,2025-05-08,Tire Replacement,227041,6999,13293,FC105,20292
SVC0024450,VEH334784,D0078,2024-10-17,Software Update,224665,43969,9003,FC105,52972
SVC0024451,VEH759737,D0407,2023-04-07,Battery Check,281928,38808,1532,FC105,40340
SVC0024467,VEH820106,D0100,2024-07-19,AC Repair,147043,27839,2245,FC105,30084
SVC0024470,VEH697092,D0402,2023-10-24,Brake Service,200211,661,12521,FC108,13182
SVC0024479,VEH698336,D0361,2024-10-10,Brake Service,124976,6039,4058,FC107,10097
SVC0024480,VEH245483,D0196,2024-09-07,Wheel Alignment,50367,38626,9073,FC101,47699
SVC0024481,VEH443295,D0453,2025-10-04,AC Repair,111132,22139,12857,FC105,34996
SVC0024482,VEH695451,D0041,2025-04-25,Wheel Alignment,39852,41197,13409,FC106,54606
SVC0024487,VEH141350,D0158,2023-10-09,Oil Change,276921,4095,14612,FC102,18707
SVC0024488,VEH684608,D0333,2024-09-05,Tire Replacement,46994,34684,9145,NONE,43829
SVC0024503,VEH266028,D0288,2023-09-19,Engine Repair,104912,37893,12263,FC104,50156
SVC0024507,VEH446954,D0293,2023-01-02,AC Repair,48410,8761,11681,FC108,20442
SVC0024510,VEH734563,D0197,2024-04-05,Wheel Alignment,197668,37487,3740,FC107,41227
SVC0024519,VEH727282,D0201,2025-08-04,Oil Change,170695,25000,3101,FC107,28101
SVC0024522,VEH362952,D0383,2025-10-26,Brake Service,231239,16411,13912,FC105,30323
SVC0024524,VEH406045,D0468,2024-06-27,AC Repair,18134,10925,11877,FC108,22802
SVC0024528,VEH735015,D0170,2023-12-03,AC Repair,115715,3597,857,FC104,4454
SVC0024530,VEH987237,D0421,2025-11-16,Engine Repair,119266,27901,11601,NONE,39502
SVC0024533,VEH637086,D0011,2025-11-16,AC Repair,117592,45874,922,NONE,46796
SVC0024534,VEH680429,D0027,2025-08-09,Oil Change,76718,4029,13069,FC102,17098
SVC0024540,VEH463624,D0087,2023-09-18,Brake Service,161523,24755,9480,FC105,34235
SVC0024542,VEH756477,D0321,2023-02-02,Wheel Alignment,284988,40138,8877,FC102,49015
SVC0024543,VEH672199,D0387,2024-07-27,Software Update,127364,23466,449,NONE,23915
SVC0024545,VEH580127,D0156,2025-12-24,Wheel Alignment,255056,34658,9035,FC104,43693
SVC0024546,VEH949618,D0398,2024-06-14,Battery Check,167162,44204,14280,FC107,58484
SVC0024548,VEH137538,D0286,2025-12-16,Wheel Alignment,280288,31219,8992,FC103,40211
SVC0024549,VEH829054,D0186,2025-11-21,Software Update,248005,29433,14988,FC102,44421
SVC0024554,VEH287739,D0422,2023-06-15,Oil Change,56865,5374,6278,FC104,11652
SVC0024555,VEH346709,D0206,2024-12-22,Brake Service,1647,48180,8854,FC102,57034
SVC0024558,VEH569320,D0443,2025-08-31,Battery Check,60457,32043,14080,FC103,46123
SVC0024563,VEH906467,D0288,2025-01-11,Wheel Alignment,142006,8344,11959,FC101,20303
SVC0024573,VEH743851,D0053,2024-04-13,AC Repair,249681,3683,10079,FC108,13762
SVC0024575,VEH854354,D0421,2023-12-18,Software Update,126185,18639,2606,FC102,21245
SVC0024580,VEH740084,D0224,2024-06-03,Oil Change,140535,21795,12854,FC106,34649
SVC0024581,VEH658049,D0180,2025-09-12,AC Repair,141831,2922,1227,FC104,4149
SVC0024582,VEH616393,D0182,2023-03-09,Tire Replacement,118336,48400,12108,FC105,60508
SVC0024583,VEH503150,D0259,2023-05-19,AC Repair,121882,1501,14765,FC102,16266
SVC0024587,VEH753935,D0392,2024-05-02,Tire Replacement,174170,38333,6435,FC107,44768
SVC0024588,VEH702504,D0014,2026-03-10,Tire Replacement,20843,23228,12220,FC102,35448
SVC0024592,VEH853443,D0269,2026-04-25,Engine Repair,200941,28424,12479,FC106,40903
SVC0024593,VEH986582,D0171,2023-02-04,Software Update,187283,13406,2875,NONE,16281
SVC0024594,VEH261391,D0413,2023-08-05,Brake Service,214611,5196,735,NONE,5931
SVC0024596,VEH974604,D0179,2025-07-27,Software Update,226849,39075,9228,FC101,48303
SVC0024597,VEH235777,D0170,2026-07-19,Wheel Alignment,129968,20199,9005,FC104,29204
SVC0024605,VEH928928,D0112,2025-05-22,Tire Replacement,165844,25012,12280,FC102,37292
SVC0024608,VEH433713,D0080,2023-12-17,Wheel Alignment,281605,44099,13341,FC103,57440
SVC0024611,VEH100686,D0316,2023-04-05,Tire Replacement,53921,29967,9031,FC108,38998
SVC0024612,VEH517955,D0033,2023-06-05,AC Repair,229102,25186,10013,FC105,35199
SVC0024617,VEH930897,D0004,2023-03-10,Wheel Alignment,203457,9233,731,FC108,9964
SVC0024620,VEH154391,D0042,2023-09-19,Tire Replacement,55361,28088,2958,FC106,31046
SVC0024626,VEH892269,D0097,2025-06-14,Engine Repair,124826,19203,1263,FC103,20466
SVC0024629,VEH863036,D0278,2026-04-17,Software Update,238361,14276,13942,FC107,28218
SVC0024633,VEH578816,D0131,2024-08-12,Engine Repair,145831,42007,2426,FC106,44433
SVC0024634,VEH696842,D0216,2025-11-17,Battery Check,71716,16091,4910,NONE,21001
SVC0024636,VEH132122,D0008,2023-11-12,Software Update,6860,4336,12183,NONE,16519
SVC0024642,VEH284452,D0424,2023-09-13,Oil Change,224241,27556,12329,FC102,39885
SVC0024645,VEH459275,D0500,2025-05-13,Battery Check,166873,6251,2285,FC108,8536
SVC0024650,VEH291423,D0444,2025-04-23,Oil Change,277995,9774,1067,FC104,10841
SVC0024651,VEH649018,D0492,2025-11-01,Battery Check,266779,45913,7057,FC104,52970
SVC0024654,VEH722429,D0148,2025-12-10,Brake Service,23741,3970,12013,FC103,15983
SVC0024655,VEH513209,D0184,2023-11-07,Oil Change,255660,4746,7290,NONE,12036
SVC0024656,VEH305633,D0227,2024-04-24,Battery Check,74853,32799,1675,FC107,34474
SVC0024657,VEH247172,D0292,2024-03-26,Brake Service,222615,21157,5611,FC104,26768
SVC0024660,VEH954827,D0246,2025-08-25,Engine Repair,205092,12992,11281,NONE,24273
SVC0024661,VEH741086,D0073,2025-10-12,AC Repair,81835,32800,6273,FC104,39073
SVC0024662,VEH408453,D0150,2024-04-18,Engine Repair,217871,18896,8785,FC105,27681
SVC0024665,VEH358604,D0457,2026-04-24,Brake Service,100729,29789,13228,NONE,43017
SVC0024666,VEH764743,D0293,2024-05-01,Battery Check,29012,19424,8922,FC102,28346
SVC0024668,VEH816728,D0211,2024-10-10,Brake Service,246649,35976,7774,FC103,43750
SVC0024669,VEH658579,D0072,2024-06-16,Software Update,23753,13510,5788,FC108,19298
SVC0024671,VEH704035,D0363,2026-02-01,Engine Repair,232358,14821,12502,FC106,27323
SVC0024678,VEH304019,D0293,2024-10-16,Oil Change,115814,7898,5140,FC106,13038
SVC0024684,VEH272408,D0216,2025-02-12,Oil Change,240408,26508,11710,FC102,38218
SVC0024687,VEH817718,D0169,2025-02-13,Tire Replacement,226061,36519,6713,NONE,43232
SVC0024693,VEH454301,D0392,2023-02-22,Engine Repair,65263,27418,12002,FC102,39420
SVC0024694,VEH857513,D0096,2025-09-17,Oil Change,292312,16842,4432,FC102,21274
SVC0024696,VEH286540,D0014,2025-03-07,Wheel Alignment,188740,42094,5068,NONE,47162
SVC0024697,VEH460029,D0113,2025-05-08,Software Update,45770,28156,1125,FC106,29281
SVC0024700,VEH703396,D0408,2025-03-13,AC Repair,119904,26421,7303,FC104,33724
SVC0024703,VEH717741,D0429,2024-02-04,Engine Repair,252908,8261,13667,NONE,21928
SVC0024706,VEH333067,D0488,2024-07-05,Brake Service,1972,32502,10117,FC103,42619
SVC0024707,VEH460002,D0410,2023-06-05,Wheel Alignment,238356,20866,1377,FC101,22243
SVC0024713,VEH207186,D0161,2026-01-02,AC Repair,190330,46388,9149,FC108,55537
SVC0024714,VEH334412,D0308,2023-01-11,Tire Replacement,3920,41542,12742,FC108,54284
SVC0024715,VEH628986,D0351,2024-07-14,Wheel Alignment,7600,45466,3665,FC103,49131
SVC0024717,VEH687132,D0163,2025-01-27,Battery Check,25107,25341,14696,FC103,40037
SVC0024718,VEH845134,D0396,2025-04-30,AC Repair,91481,32230,11609,FC103,43839
SVC0024721,VEH483573,D0493,2024-03-22,Tire Replacement,230876,1407,4766,FC103,6173
SVC0024724,VEH613416,D0239,2024-01-06,AC Repair,46983,33206,7000,FC104,40206
SVC0024728,VEH991417,D0451,2023-11-12,Brake Service,280529,26681,3808,FC107,30489
SVC0024729,VEH685823,D0494,2024-11-25,Oil Change,18588,32083,8874,FC108,40957
SVC0024735,VEH611462,D0413,2025-09-15,Engine Repair,278615,16702,8322,FC106,25024
SVC0024741,VEH335097,D0433,2026-06-04,Wheel Alignment,9684,45538,1151,FC105,46689
SVC0024742,VEH107971,D0029,2024-12-08,Oil Change,158606,23362,4906,FC106,28268
SVC0024749,VEH637196,D0128,2023-04-23,Wheel Alignment,277887,29197,13466,NONE,42663
SVC0024750,VEH964371,D0255,2023-11-04,AC Repair,1467,47878,10511,FC103,58389
SVC0024752,VEH178129,D0441,2025-08-13,Engine Repair,13244,18036,2697,NONE,20733
SVC0024754,VEH218695,D0388,2025-04-03,Brake Service,257419,14444,12171,FC102,26615
SVC0024757,VEH607771,D0012,2023-03-25,Tire Replacement,235731,49633,1842,FC108,51475
SVC0024760,VEH308821,D0248,2024-07-23,Battery Check,278811,37966,6661,FC103,44627
SVC0024763,VEH838916,D0405,2023-09-16,Brake Service,274409,31293,12920,FC101,44213
SVC0024765,VEH710247,D0250,2023-07-05,Engine Repair,256816,12091,2356,FC104,14447
SVC0024769,VEH139521,D0048,2026-03-26,Engine Repair,281050,42433,9458,FC107,51891
SVC0024778,VEH407914,D0278,2026-03-02,AC Repair,262935,30846,3791,FC102,34637
SVC0024779,VEH575714,D0032,2025-02-27,Battery Check,221841,31426,12627,FC108,44053
SVC0024782,VEH967800,D0155,2025-11-04,Software Update,7420,24324,11522,NONE,35846
SVC0024791,VEH324885,D0230,2024-09-02,AC Repair,193671,17613,6943,NONE,24556
SVC0024793,VEH539860,D0249,2025-02-02,Battery Check,190077,23147,2944,NONE,26091
SVC0024796,VEH986964,D0228,2023-08-03,AC Repair,200622,41885,10707,NONE,52592
SVC0024799,VEH349717,D0446,2026-03-31,Oil Change,183856,28786,5037,FC103,33823
SVC0024806,VEH116836,D0275,2025-04-15,Wheel Alignment,277689,11419,7358,FC103,18777
SVC0024807,VEH750925,D0249,2023-03-18,Tire Replacement,106239,19841,10534,FC103,30375
SVC0024816,VEH907151,D0419,2023-12-03,Brake Service,81067,22352,918,FC102,23270
SVC0024817,VEH930948,D0043,2026-06-10,Software Update,89827,27691,3043,FC106,30734
SVC0024823,VEH578814,D0284,2026-03-31,Engine Repair,217246,22189,12601,FC101,34790
SVC0024824,VEH501533,D0302,2026-06-19,Brake Service,185548,37452,10807,FC101,48259
SVC0024825,VEH745627,D0064,2023-06-20,Oil Change,156511,42913,384,FC107,43297
SVC0024827,VEH227940,D0303,2026-03-16,Tire Replacement,127892,8436,13880,FC106,22316
SVC0024830,VEH649161,D0202,2026-06-08,AC Repair,235812,36250,10035,FC105,46285
SVC0024833,VEH163063,D0221,2026-01-11,Brake Service,64823,41127,1383,FC101,42510
SVC0024835,VEH868083,D0246,2023-05-08,Oil Change,200188,36626,9828,FC103,46454
SVC0024840,VEH107053,D0369,2023-11-28,Brake Service,142584,29026,777,FC102,29803
SVC0024841,VEH384879,D0492,2025-09-08,Brake Service,125421,744,5186,FC105,5930
SVC0024849,VEH998056,D0069,2024-03-06,Software Update,48678,29055,13377,FC105,42432
SVC0024854,VEH243497,D0441,2026-07-13,Battery Check,257812,20575,12728,FC107,33303
SVC0024855,VEH446966,D0031,2026-05-04,Battery Check,262423,48230,3828,FC107,52058
SVC0024856,VEH684483,D0387,2025-02-21,Wheel Alignment,17426,6039,6332,FC101,12371
SVC0024857,VEH948400,D0117,2023-10-20,Tire Replacement,92355,8490,6198,FC102,14688
SVC0024859,VEH913547,D0090,2025-08-26,Brake Service,28846,24033,7228,FC103,31261
SVC0024860,VEH548949,D0178,2025-05-25,Brake Service,33709,33937,7193,FC108,41130
SVC0024861,VEH536294,D0145,2025-04-15,Wheel Alignment,141050,23694,8442,FC108,32136
SVC0024862,VEH161204,D0444,2024-10-09,Oil Change,91503,47514,11384,FC102,58898
SVC0024863,VEH440215,D0202,2026-04-23,Brake Service,150840,14734,9133,FC106,23867
SVC0024870,VEH571628,D0416,2024-12-29,AC Repair,297058,43729,321,FC102,44050
SVC0024874,VEH413157,D0275,2024-11-01,AC Repair,269263,9682,5273,FC105,14955
SVC0024876,VEH244933,D0060,2023-04-23,AC Repair,196975,20817,3383,NONE,24200
SVC0024883,VEH801827,D0235,2024-11-27,Battery Check,50847,25513,1956,FC104,27469
SVC0024884,VEH393196,D0411,2025-01-09,Brake Service,259663,17666,1548,FC102,19214
SVC0024886,VEH762880,D0263,2024-05-29,Software Update,18424,35589,6819,FC106,42408
SVC0024889,VEH716899,D0381,2023-10-06,Engine Repair,293782,43939,319,FC105,44258
SVC0024891,VEH481377,D0058,2023-12-25,Battery Check,50186,35853,12835,FC103,48688
SVC0024895,VEH847295,D0042,2023-07-20,Wheel Alignment,44371,33691,2902,FC104,36593
SVC0024896,VEH982456,D0350,2024-07-17,Battery Check,233893,20774,2603,FC103,23377
SVC0024897,VEH743456,D0200,2023-01-27,Engine Repair,150485,42255,4295,FC107,46550
SVC0024898,VEH402024,D0424,2023-08-01,Engine Repair,235237,21238,11127,FC104,32365
SVC0024906,VEH951881,D0217,2025-04-12,Engine Repair,70257,13650,13981,FC101,27631
SVC0024907,VEH826852,D0111,2023-06-05,Tire Replacement,105738,7217,7420,FC103,14637
SVC0024908,VEH548903,D0353,2025-10-17,AC Repair,227928,13491,11825,FC103,25316
SVC0024912,VEH992351,D0325,2025-08-24,Tire Replacement,241572,38482,14057,FC102,52539
SVC0024916,VEH263518,D0437,2023-04-23,AC Repair,85195,4020,11164,FC106,15184
SVC0024917,VEH940561,D0308,2023-10-01,Software Update,106382,46594,4688,FC105,51282
SVC0024927,VEH237497,D0435,2025-06-01,Engine Repair,272660,39420,3830,FC102,43250
SVC0024930,VEH967252,D0069,2023-10-19,Oil Change,274371,37551,7472,FC104,45023
SVC0024933,VEH441813,D0124,2025-12-01,Engine Repair,54312,21820,8727,FC104,30547
SVC0024934,VEH432793,D0436,2024-03-08,Software Update,146813,47472,6866,FC105,54338
SVC0024935,VEH172606,D0344,2026-06-19,Wheel Alignment,199655,10628,14945,FC104,25573
SVC0024939,VEH456442,D0129,2025-01-14,Battery Check,9075,29731,10467,NONE,40198
SVC0024940,VEH603871,D0135,2025-10-10,AC Repair,172055,40797,13374,FC101,54171
SVC0024941,VEH135430,D0145,2023-11-25,Engine Repair,200186,37753,1828,NONE,39581
SVC0024945,VEH763753,D0071,2026-06-10,Wheel Alignment,174272,25205,14556,FC108,39761
SVC0024951,VEH205244,D0166,2024-08-01,Oil Change,62226,27983,8679,FC102,36662
SVC0024952,VEH397700,D0310,2024-07-17,Engine Repair,182207,19012,14354,FC101,33366
SVC0024953,VEH417993,D0363,2025-02-23,Tire Replacement,183801,3641,3893,FC105,7534
SVC0024958,VEH746875,D0234,2024-03-19,Battery Check,164364,19397,13114,FC108,32511
SVC0024961,VEH714920,D0151,2024-05-25,Oil Change,146361,15334,3128,FC108,18462
SVC0024962,VEH750077,D0213,2024-08-05,AC Repair,104518,37160,9518,FC104,46678
SVC0024965,VEH251070,D0246,2025-11-04,Oil Change,109940,32237,9721,FC101,41958
SVC0024971,VEH570815,D0405,2024-11-14,Oil Change,123799,40806,3578,NONE,44384
SVC0024974,VEH562488,D0399,2026-02-06,Oil Change,177649,3702,11086,FC106,14788
SVC0024978,VEH533354,D0270,2024-02-10,Brake Service,255072,22820,11859,FC105,34679
SVC0024981,VEH106674,D0306,2025-10-21,Brake Service,119872,46273,13781,FC107,60054
SVC0024985,VEH640345,D0365,2024-07-14,Software Update,258120,20275,1644,FC108,21919
SVC0024991,VEH319310,D0263,2025-09-10,Battery Check,176513,47095,10306,FC104,57401
SVC0024992,VEH172973,D0353,2024-05-17,Engine Repair,103113,20101,11293,FC103,31394
SVC0024995,VEH944507,D0374,2023-08-28,AC Repair,22343,35578,3953,FC107,39531
SVC0025001,VEH956011,D0372,2025-10-24,Software Update,218263,7170,14069,FC105,21239
SVC0025005,VEH299673,D0097,2026-04-23,Oil Change,221806,27850,4144,FC106,31994
SVC0025006,VEH976964,D0488,2024-07-17,Engine Repair,108582,44557,3595,FC101,48152
SVC0025010,VEH736044,D0101,2025-02-23,Oil Change,40811,16237,3480,FC105,19717
SVC0025012,VEH982027,D0184,2023-11-28,Wheel Alignment,37902,17636,7592,FC101,25228
SVC0025013,VEH776486,D0438,2025-09-16,Software Update,22216,33120,1522,FC106,34642
SVC0025018,VEH197102,D0102,2024-06-20,Brake Service,41905,13070,8131,FC107,21201
SVC0025027,VEH375136,D0343,2023-08-18,Software Update,62022,11793,7726,FC108,19519
SVC0025029,VEH267930,D0164,2026-03-27,Tire Replacement,196221,25795,8809,FC102,34604
SVC0025037,VEH273077,D0430,2024-06-29,Wheel Alignment,168100,17582,7253,FC107,24835
SVC0025041,VEH643876,D0006,2026-05-16,Oil Change,91267,6298,1571,FC106,7869
SVC0025045,VEH578179,D0224,2025-08-18,Brake Service,201189,34919,12244,FC102,47163
SVC0025046,VEH285536,D0023,2025-05-14,Engine Repair,39060,25513,7836,FC103,33349
SVC0025049,VEH467093,D0110,2023-11-12,Battery Check,137711,47559,7530,FC102,55089
SVC0025050,VEH603399,D0212,2024-08-19,Brake Service,120558,38838,8746,FC103,47584
SVC0025051,VEH586813,D0300,2023-04-22,Engine Repair,285540,33147,11947,FC105,45094
SVC0025055,VEH480829,D0494,2024-06-28,Engine Repair,79793,14537,14638,FC105,29175
SVC0025058,VEH378533,D0306,2023-12-14,AC Repair,226922,29102,2150,FC105,31252
SVC0025061,VEH497315,D0196,2024-10-22,Battery Check,207917,5796,4679,FC104,10475
SVC0025071,VEH913189,D0256,2024-01-29,Oil Change,180917,24580,10945,NONE,35525
SVC0025072,VEH996405,D0044,2023-06-29,Engine Repair,137976,20321,8226,FC107,28547
SVC0025073,VEH802319,D0436,2026-04-17,Wheel Alignment,120135,36097,6058,FC103,42155
SVC0025075,VEH575606,D0156,2025-03-30,Software Update,286576,4729,3884,FC103,8613
SVC0025078,VEH680701,D0274,2026-05-17,Brake Service,195280,29826,14366,FC105,44192
SVC0025086,VEH853180,D0073,2024-05-29,Battery Check,236531,9864,1264,FC107,11128
SVC0025087,VEH560887,D0196,2024-08-07,Engine Repair,145866,38175,7899,FC101,46074
SVC0025088,VEH226804,D0399,2026-06-22,Software Update,19975,46644,2712,FC102,49356
SVC0025089,VEH776772,D0179,2024-06-26,Battery Check,189162,45869,4698,FC102,50567
SVC0025090,VEH591543,D0048,2025-01-03,Software Update,82853,11217,5638,FC103,16855
SVC0025101,VEH327824,D0030,2023-08-13,Engine Repair,296202,48246,13492,FC105,61738
SVC0025103,VEH787232,D0251,2025-03-12,AC Repair,74071,2583,3316,FC107,5899
SVC0025105,VEH295190,D0007,2025-12-02,Oil Change,77712,30532,987,FC101,31519
SVC0025112,VEH704659,D0479,2023-10-09,Wheel Alignment,30990,2387,8046,FC103,10433
SVC0025113,VEH694411,D0358,2026-05-12,Battery Check,34344,41313,4572,FC103,45885
SVC0025115,VEH324498,D0199,2025-08-14,Tire Replacement,23727,16622,1730,NONE,18352
SVC0025118,VEH279508,D0347,2023-10-08,Oil Change,62655,25122,5773,FC107,30895
SVC0025119,VEH205706,D0337,2023-09-30,Brake Service,290718,19599,5027,FC107,24626
SVC0025120,VEH868401,D0146,2026-06-20,Engine Repair,122462,22562,14754,FC104,37316
SVC0025122,VEH938234,D0061,2026-04-03,AC Repair,282581,25364,9170,FC108,34534
SVC0025129,VEH417926,D0040,2025-09-24,Battery Check,129716,24559,7769,FC107,32328
SVC0025132,VEH677407,D0136,2024-07-04,Brake Service,152780,9386,12467,FC102,21853
SVC0025133,VEH250861,D0277,2025-04-06,Tire Replacement,262573,19446,6968,FC101,26414
SVC0025134,VEH347940,D0477,2023-05-27,Brake Service,7598,2935,13859,FC103,16794
SVC0025141,VEH927695,D0494,2023-06-16,Wheel Alignment,115114,35546,1062,FC103,36608
SVC0025142,VEH705662,D0027,2023-06-09,Wheel Alignment,113005,41700,7616,FC101,49316
SVC0025147,VEH682949,D0346,2026-07-14,Tire Replacement,15610,20984,10232,FC102,31216
SVC0025151,VEH228090,D0287,2023-03-31,Brake Service,217142,12054,3209,FC108,15263
SVC0025153,VEH859993,D0449,2025-10-19,Software Update,58307,30538,9240,FC104,39778
SVC0025158,VEH617054,D0034,2023-08-14,Oil Change,282425,10596,1679,FC103,12275
SVC0025161,VEH947502,D0004,2025-08-04,Tire Replacement,127463,38398,7799,FC105,46197
SVC0025164,VEH359140,D0366,2025-02-14,AC Repair,243971,13293,9985,FC107,23278
SVC0025176,VEH860248,D0450,2026-07-08,AC Repair,261857,25705,4973,FC103,30678
SVC0025180,VEH732928,D0081,2026-03-08,Oil Change,185666,41516,12425,FC108,53941
SVC0025181,VEH964937,D0107,2024-11-21,Battery Check,283515,7243,3553,FC108,10796
SVC0025183,VEH710549,D0458,2025-07-26,AC Repair,23076,28795,5891,FC106,34686
SVC0025200,VEH621877,D0021,2024-01-25,Software Update,245565,10276,13929,FC107,24205
SVC0025205,VEH842306,D0463,2026-04-11,Battery Check,63524,38033,4275,FC108,42308
SVC0025208,VEH244992,D0137,2025-09-29,Brake Service,70274,8518,12969,FC106,21487
SVC0025209,VEH707732,D0300,2023-09-09,AC Repair,116236,27461,13130,FC103,40591
SVC0025212,VEH354832,D0025,2024-10-11,Tire Replacement,24810,43427,7902,NONE,51329
SVC0025218,VEH889314,D0200,2023-08-03,Engine Repair,61155,42247,471,FC108,42718
SVC0025220,VEH241260,D0180,2024-02-23,Engine Repair,137243,43163,7719,FC102,50882
SVC0025225,VEH928989,D0138,2025-06-12,Brake Service,159029,3970,1143,FC104,5113
SVC0025227,VEH156927,D0010,2024-06-16,Wheel Alignment,166771,32413,6363,FC106,38776
SVC0025232,VEH146625,D0219,2025-08-25,Brake Service,132591,20924,1826,FC102,22750
SVC0025234,VEH897962,D0479,2023-11-17,Engine Repair,112432,35711,5843,FC102,41554
SVC0025237,VEH736045,D0038,2026-05-29,Engine Repair,162168,47768,12490,FC104,60258
